Juhtumi nr,Toimumisaeg,Isikuid,Hukkunuid,Sõidukeid,Vigastatuid,Maakond,Omavalitsus,Asula,Liiklusõnnetuse liik,Liiklusõnnetuse liik (detailne),Joobes mootorsõidukijuhi osalusel,Kergliikurijuhi osalusel,Jalakäija osalusel,Kaassõitja osalusel,Maastikusõiduki juhi osalusel,Eaka (65+) mootorsõidukijuhi osalusel,Bussijuhi osalusel,Veoautojuhi osalusel,Ühissõidukijuhi osalusel,Sõiduautojuhi osalusel,Mootorratturi osalusel,Mopeedijuhi osalusel,Jalgratturi osalusel,Alaealise osalusel,Esmase juhiloa omaniku osalusel,Turvavarustust mitte kasutanud isiku osalusel,Mootorsõidukijuhi osalusel,X koordinaat,Y koordinaat
3100190187167,12/04/2019,1,0,0,1,Ida-Viru maakond,Kohtla-Järve linn,JAH,Jalakäijaõnnetus,Kokkupõrge jalakäijaga,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6589274.0,686243.0
3100220204581,18/04/2022,2,0,1,1,Tartu maakond,Tartu linn,EI,Jalakäijaõnnetus,Kokkupõrge jalakäijaga,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,6473883.0,660797.0
2101230052479,10/06/2023,2,0,1,2,Võru maakond,Setomaa vald,EI,Ühesõidukiõnnetus,Sõiduki teelt väljasõit,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,6433610.0,710395.0
3100190205374,20/04/2019,2,0,2,1,Harju maakond,Harku vald,EI,Kokkupõrge,Kokkupõrge sõidukiga küljelt,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,6588634.4,522764.9
3110160121725,23/08/2016,2,0,2,1,Harju maakond,Tallinn,JAH,Kokkupõrge,Kokkupõrge sõidukiga küljelt,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,6580640.0,535747.0
3110170017125,30/01/2017,2,0,1,1,Harju maakond,Maardu linn,JAH,Jalakäijaõnnetus,Kokkupõrge jalakäijaga,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,6593244.0,554868.0
3100190408814,17/07/2019,2,0,1,1,Harju maakond,Tallinn,JAH,Jalakäijaõnnetus,Kokkupõrge jalakäijaga,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,6585130.0,541400.0
3100230000425,01/01/2023,3,0,1,3,Jõgeva maakond,Mustvee vald,JAH,Ühesõidukiõnnetus,Sõiduki teelt väljasõit,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,6526952.0,669009.0
3100190004386,02/01/2019,4,0,2,2,Tartu maakond,Tartu linn,JAH,Muu liiklusõnnetus,Kukkumine ühissõidukis,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,6473334.0,661855.0
3100200356413,27/06/2020,1,0,1,1,Harju maakond,Saku vald,JAH,Ühesõidukiõnnetus,Sõiduki ümberpaiskumine teel,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,6577674.3,539728.1
2101230031373,12/05/2023,1,0,1,1,Harju maakond,Tallinn,JAH,Ühesõidukiõnnetus,Sõiduki ümberpaiskumine teel,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6587378.0,546540.0
3100170226805,06/09/2017,1,0,1,1,Harju maakond,Saue vald,EI,Kokkupõrge,Kokkupõrge sõidukiga küljelt,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6572888.0,531112.1
3100190508519,28/08/2019,2,0,2,1,Harju maakond,Tallinn,JAH,Kokkupõrge,Kokkupõrge ees liikuva sõidukiga,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,6588702.0,542582.0
3110130020522,27/04/2013,2,0,2,1,Harju maakond,Tallinn,JAH,Kokkupõrge,Kokkupõrge sõidukiga küljelt,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,6583339.0,539125.0
3110150128562,17/07/2015,1,0,2,1,Harju maakond,Tallinn,JAH,Ühesõidukiõnnetus,Kokkupõrge teevälise takistusega,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6584645.0,538504.0
3130140050688,17/08/2014,2,0,2,1,Lääne-Viru maakond,Vinni vald,EI,Kokkupõrge,Kokkupõrge sõidukiga küljelt,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,6556162.1,649886.8
3100200221604,26/04/2020,1,0,1,1,Harju maakond,Tallinn,JAH,Ühesõidukiõnnetus,Kokkupõrge teevälise takistusega,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6592091.0,549748.0
3100220385386,06/07/2022,1,0,1,1,Ida-Viru maakond,Narva linn,EI,Kokkupõrge,Kokkupõrge vastutuleva sõidukiga,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6589668.0,736558.0
3100180278054,03/06/2018,2,0,1,1,Harju maakond,Tallinn,JAH,Muu liiklusõnnetus,Kukkumine ühissõidukis,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,6585080.0,541371.0
3110140033022,27/03/2014,2,0,1,1,Harju maakond,Tallinn,JAH,Jalakäijaõnnetus,Kokkupõrge jalakäijaga,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,6588694.0,540794.0
3100200552517,20/09/2020,2,0,1,1,Harju maakond,Tallinn,JAH,Muu liiklusõnnetus,Kukkumine ühissõidukis,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,6584834.0,536614.0
2302110244091,19/10/2011,2,0,2,1,Harju maakond,Tallinn,JAH,Kokkupõrge,Kokkupõrge ees liikuva sõidukiga,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6586352.0,535998.0
3140140049217,06/09/2014,3,0,2,1,Saare maakond,Saaremaa vald,EI,Kokkupõrge,Kokkupõrge sõidukiga küljelt,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,6457471.0,411655.0
3100200504643,29/08/2020,2,0,1,1,Harju maakond,Tallinn,JAH,Muu liiklusõnnetus,Kukkumine ühissõidukis,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,6588902.0,542621.0
3100130071447,31/07/2013,2,0,1,1,Harju maakond,Tallinn,JAH,Kokkupõrge,Kokkupõrge sõidukiga küljelt,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,6587926.0,542162.0
3100220314793,08/06/2022,2,0,2,1,Harju maakond,Tallinn,JAH,Kokkupõrge,Kokkupõrge ees liikuva sõidukiga,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,6594591.0,550000.0
2101240096528,07/06/2024,1,0,1,1,Harju maakond,Tallinn,JAH,Ühesõidukiõnnetus,Sõiduki ümberpaiskumine teel,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6588607.0,546163.0
3100210297784,03/06/2021,1,0,1,1,Harju maakond,Kose vald,EI,Ühesõidukiõnnetus,Sõiduki ümberpaiskumine teel,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,6550139.3,571261.9
3100180521012,11/09/2018,1,0,1,1,Tartu maakond,Tartu vald,EI,Ühesõidukiõnnetus,Sõiduki teelt väljasõit,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6483835.9,656191.5
2602130008135,26/01/2013,2,0,1,1,Põlva maakond,Põlva vald,EI,Jalakäijaõnnetus,Kokkupõrge jalakäijaga,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,6448239.5,673715.0
2101240114495,02/07/2024,1,0,1,1,Ida-Viru maakond,Kohtla-Järve linn,EI,Ühesõidukiõnnetus,Kokkupõrge teevälise takistusega,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6589313.0,686837.0
3110140120291,28/08/2014,2,0,1,1,Harju maakond,Tallinn,JAH,Jalakäijaõnnetus,Kokkupõrge jalakäijaga,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6591054.0,538613.0
2302160000465,11/01/2016,2,0,1,1,Harju maakond,Tallinn,JAH,Jalakäijaõnnetus,Kokkupõrge jalakäijaga,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,6588132.0,542143.0
3100200668477,17/11/2020,1,0,1,1,Lääne-Viru maakond,Väike-Maarja vald,EI,Ühesõidukiõnnetus,Sõiduki teelt väljasõit,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6547890.1,628338.9
3100180094170,02/03/2018,4,0,4,1,Harju maakond,Tallinn,JAH,Kokkupõrge,Kokkupõrge ees liikuva sõidukiga,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,6583917.0,540984.0
3110130069907,11/08/2013,2,0,2,1,Harju maakond,Tallinn,JAH,Kokkupõrge,Kokkupõrge sõidukiga küljelt,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,6589541.0,544325.0
3100180305715,15/06/2018,3,0,2,1,Harju maakond,Tallinn,JAH,Muu liiklusõnnetus,Kukkumine ühissõidukis,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,1,6589847.0,539864.0
3100170011875,28/05/2017,1,0,1,1,Harju maakond,Jõelähtme vald,JAH,Muu liiklusõnnetus,Kokkupõrge loomaga,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6599177.9,565708.5
2570140001108,13/05/2014,2,0,2,1,Lääne maakond,Haapsalu linn,JAH,Kokkupõrge,Kokkupõrge sõidukiga küljelt,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,6534115.0,473377.0
3110130131911,23/12/2013,2,1,2,0,Harju maakond,Saku vald,EI,Kokkupõrge,Kokkupõrge vastutuleva sõidukiga,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6567073.3,543294.2
3100180331771,25/06/2018,5,0,1,5,Jõgeva maakond,Jõgeva vald,JAH,Muu liiklusõnnetus,Muu liiklusõnnetus,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,6513379.0,647195.0
3100130092969,18/09/2013,3,0,3,3,Harju maakond,Tallinn,JAH,Kokkupõrge,Kokkupõrge ees liikuva sõidukiga,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,6580259.0,535853.0
3100220390574,08/07/2022,2,0,2,1,Harju maakond,Tallinn,JAH,Kokkupõrge,Kokkupõrge sõidukiga küljelt,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,6594883.0,548945.0
2602110120040,15/10/2011,1,0,2,1,Tartu maakond,Tartu linn,JAH,Kokkupõrge,Kokkupõrge ees seisva sõidukiga,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,6473106.0,659184.0
2101230057010,16/06/2023,2,0,2,1,Viljandi maakond,Viljandi linn,JAH,Kokkupõrge,Kokkupõrge sõidukiga küljelt,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,6470358.0,593400.0
3120170012982,03/03/2017,2,0,1,2,Võru maakond,Antsla vald,EI,Ühesõidukiõnnetus,Kokkupõrge teevälise takistusega,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,6409574.3,649571.6
2600180005915,08/12/2018,2,0,1,1,Valga maakond,Valga vald,JAH,Jalakäijaõnnetus,Kokkupõrge jalakäijaga,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,6406363.0,621005.0
3140160084913,23/12/2016,4,0,3,3,Järva maakond,Järva vald,EI,Muu liiklusõnnetus,Kokkupõrge loomaga,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,6514011.8,601948.5
3100170434203,27/12/2017,3,0,1,2,Saare maakond,Saaremaa vald,EI,Ühesõidukiõnnetus,Sõiduki teelt väljasõit,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,6461590.5,415130.5
3140150034229,22/06/2015,1,0,1,1,Pärnu maakond,Lääneranna vald,JAH,Ühesõidukiõnnetus,Kokkupõrge teevälise takistusega,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6493009.1,472304.7
3100170030494,07/06/2017,2,0,0,1,Tartu maakond,Tartu linn,JAH,Kokkupõrge,Kokkupõrge ees seisva sõidukiga,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6473971.0,660195.0
3100180467009,19/08/2018,2,0,2,2,Hiiu maakond,Hiiumaa vald,EI,Kokkupõrge,Kokkupõrge sõidukiga küljelt,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,6521453.0,429673.0
3100170202367,24/08/2017,2,0,1,1,Harju maakond,Tallinn,JAH,Jalakäijaõnnetus,Kokkupõrge jalakäijaga,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,6583468.0,538891.0
3100220421327,21/07/2022,1,0,2,1,Pärnu maakond,Pärnu linn,JAH,Kokkupõrge,Kokkupõrge vastutuleva sõidukiga,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6473080.0,530537.0
3140150018667,15/04/2015,3,2,2,0,Pärnu maakond,Häädemeeste vald,EI,Kokkupõrge,Kokkupõrge sõidukiga küljelt,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,6427951.0,527837.9
2780230012136,13/05/2023,2,0,2,1,Tartu maakond,Tartu linn,JAH,Kokkupõrge,Kokkupõrge sõidukiga küljelt,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,6471360.0,658055.0
2602130115742,19/10/2013,1,0,1,1,Valga maakond,Valga vald,EI,Ühesõidukiõnnetus,Kokkupõrge teevälise takistusega,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,6420655.2,629409.2
3100200045266,25/01/2020,3,0,2,1,Jõgeva maakond,Põltsamaa vald,EI,Kokkupõrge,Kokkupõrge sõidukiga küljelt,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,6504258.8,615516.3
3130150056212,14/08/2015,2,0,1,1,Lääne-Viru maakond,Väike-Maarja vald,EI,Ühesõidukiõnnetus,Sõiduki teelt väljasõit,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,6550829.0,628423.6
2602130033994,10/04/2013,2,0,1,1,Tartu maakond,Tartu linn,JAH,Jalakäijaõnnetus,Kokkupõrge jalakäijaga,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6471887.0,659868.0
2602140022506,11/03/2014,1,0,1,1,Tartu maakond,Tartu linn,JAH,Kokkupõrge,Kokkupõrge sõidukiga küljelt,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,6474716.7,658833.2
3100200045812,25/01/2020,2,0,1,1,Harju maakond,Tallinn,JAH,Jalakäijaõnnetus,Kokkupõrge jalakäijaga,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,6585239.0,540175.0
3100200617107,21/10/2020,2,0,1,1,Harju maakond,Tallinn,JAH,Jalakäijaõnnetus,Kokkupõrge jalakäijaga,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6588571.0,542719.0
3100200280307,25/05/2020,1,0,0,1,Harju maakond,Tallinn,JAH,Ühesõidukiõnnetus,Sõiduki ümberpaiskumine teel,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6585265.0,540198.0
3110160148107,29/09/2016,2,0,2,1,Harju maakond,Tallinn,JAH,Kokkupõrge,Kokkupõrge sõidukiga küljelt,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,6587786.0,544460.0
2400160025849,28/08/2016,1,0,1,1,Ida-Viru maakond,Narva-Jõesuu linn,EI,Ühesõidukiõnnetus,Sõiduki teelt väljasõit,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6590691.2,732820.6
3100140023343,06/03/2014,2,0,2,1,Harju maakond,Tallinn,JAH,Kokkupõrge,Kokkupõrge sõidukiga küljelt,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,6589343.0,548884.0
2101240017476,01/02/2024,3,0,1,2,Tartu maakond,Kambja vald,JAH,Jalakäijaõnnetus,Kokkupõrge jalakäijaga,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,6467754.0,658835.0
3100220301269,03/06/2022,1,0,1,1,Lääne-Viru maakond,Viru-Nigula vald,EI,Ühesõidukiõnnetus,Sõiduki teelt väljasõit,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6590338.7,651501.7
3100220544331,10/09/2022,1,0,1,1,Harju maakond,Tallinn,JAH,Ühesõidukiõnnetus,Sõiduki ümberpaiskumine teel,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6587761.0,541350.0
3100200268786,20/05/2020,3,0,1,2,Rapla maakond,Märjamaa vald,JAH,Ühesõidukiõnnetus,Kokkupõrge teevälise takistusega,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,6530375.3,524855.7
3100210003602,02/01/2021,3,0,1,1,Põlva maakond,Räpina vald,EI,Ühesõidukiõnnetus,Sõiduki teelt väljasõit,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,6445035.8,704086.8
3100180454712,14/08/2018,4,0,3,1,Harju maakond,Saue vald,JAH,Kokkupõrge,Kokkupõrge ees seisva sõidukiga,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,6579404.8,535734.8
2101240094897,05/06/2024,4,0,2,2,Harju maakond,Tallinn,JAH,Kokkupõrge,Kokkupõrge sõidukiga küljelt,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,6580403.0,535843.0
3100140079513,11/09/2014,3,0,3,1,Harju maakond,Tallinn,JAH,Kokkupõrge,Kokkupõrge ees liikuva sõidukiga,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,6585724.0,536847.0
2101230099667,10/08/2023,2,0,1,1,Harju maakond,Tallinn,JAH,Jalakäijaõnnetus,Kokkupõrge jalakäijaga,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,6587982.0,542903.0
2101230104475,16/08/2023,1,0,1,1,Harju maakond,Tallinn,JAH,Ühesõidukiõnnetus,Kokkupõrge teel oleva takistusega,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6584340.0,537094.0
3100170240553,12/09/2017,2,0,1,1,Viljandi maakond,Viljandi vald,JAH,Jalakäijaõnnetus,Kokkupõrge jalakäijaga,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,6472751.0,593450.0
3100200230100,01/05/2020,1,0,1,1,Lääne-Viru maakond,Tapa vald,EI,Ühesõidukiõnnetus,Sõiduki ümberpaiskumine teel,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6570598.9,614228.3
3100230068045,10/02/2023,2,0,2,2,Järva maakond,Järva vald,EI,Kokkupõrge,Kokkupõrge vastutuleva sõidukiga,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6521504.2,601238.0
3110160172304,07/11/2016,1,0,1,1,Harju maakond,Kuusalu vald,EI,Ühesõidukiõnnetus,Sõiduki teelt väljasõit,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6591041.4,581961.6
2302130005454,06/01/2013,2,0,2,2,Harju maakond,Tallinn,JAH,Kokkupõrge,Kokkupõrge sõidukiga küljelt,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,6589446.0,542769.0
3100180601561,19/10/2018,2,0,1,1,Harju maakond,Tallinn,JAH,Jalakäijaõnnetus,Kokkupõrge jalakäijaga,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,6586748.0,549258.0
3100210674312,29/10/2021,2,0,2,1,Harju maakond,Tallinn,JAH,Kokkupõrge,Kokkupõrge sõidukiga küljelt,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,6583680.0,540934.0
3100220270763,19/05/2022,2,0,1,1,Harju maakond,Tallinn,JAH,Jalakäijaõnnetus,Kokkupõrge jalakäijaga,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6590824.0,545858.0
3100210234837,07/05/2021,2,0,1,1,Harju maakond,Tallinn,JAH,Jalakäijaõnnetus,Kokkupõrge jalakäijaga,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,6590504.0,549253.0
2101230078295,13/07/2023,2,0,2,1,Ida-Viru maakond,Jõhvi vald,EI,Kokkupõrge,Kokkupõrge sõidukiga küljelt,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,6584927.0,694072.0
3100190312858,08/06/2019,1,0,2,1,Lääne maakond,Lääne-Nigula vald,EI,Ühesõidukiõnnetus,Sõiduki teelt väljasõit,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6523348.8,503890.0
3100230146690,27/03/2023,3,0,2,1,Harju maakond,Tallinn,JAH,Muu liiklusõnnetus,Muu liiklusõnnetus,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,6585987.0,540060.0
2602120017688,23/02/2012,3,0,0,2,Võru maakond,Võru vald,EI,Kokkupõrge,Sõidukite külgkokkupõrge,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,6415825.0,670000.0
3100190286223,28/05/2019,2,0,3,1,Harju maakond,Tallinn,JAH,Kokkupõrge,Kokkupõrge sõidukiga küljelt,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,6589467.0,550588.0
3140170026639,11/05/2017,2,0,2,1,Harju maakond,Tallinn,JAH,Kokkupõrge,Kokkupõrge sõidukiga küljelt,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,6585316.0,536154.0
2101240103481,17/06/2024,2,0,2,1,Rapla maakond,Kohila vald,JAH,Kokkupõrge,Kokkupõrge vastutuleva sõidukiga,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,6557787.0,543461.0
3110140102076,24/07/2014,2,0,1,1,Harju maakond,Tallinn,JAH,Jalakäijaõnnetus,Kokkupõrge jalakäijaga,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6585446.0,546050.0
3100220333041,15/06/2022,1,0,0,1,Ida-Viru maakond,Jõhvi vald,JAH,Muu liiklusõnnetus,Kukkumine ühissõidukis,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6584731.0,693788.0
3100220333815,16/06/2022,1,0,1,1,Harju maakond,Keila linn,JAH,Ühesõidukiõnnetus,Sõiduki ümberpaiskumine teel,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6573916.4,524242.1
3100210411849,12/07/2021,2,1,1,0,Viljandi maakond,Viljandi linn,JAH,Jalakäijaõnnetus,Kokkupõrge jalakäijaga,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,6470871.0,592774.0
2502120090210,25/10/2012,2,0,2,2,Rapla maakond,Kehtna vald,EI,Kokkupõrge,Kokkupõrge sõidukiga küljelt,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6532081.0,551991.0
3130160032885,11/05/2016,2,0,1,1,Harju maakond,Tallinn,JAH,Jalakäijaõnnetus,Kokkupõrge jalakäijaga,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,6588835.0,543121.0
3100220063689,04/02/2022,2,0,1,1,Harju maakond,Tallinn,JAH,Jalakäijaõnnetus,Kokkupõrge jalakäijaga,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,6584520.0,537913.0
3100200142010,18/03/2020,2,0,2,1,Harju maakond,Tallinn,JAH,Kokkupõrge,Kokkupõrge sõidukiga küljelt,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,6581694.0,540766.0
3100170216325,31/08/2017,2,0,1,1,Tartu maakond,Elva vald,JAH,Kokkupõrge,Kokkupõrge sõidukiga küljelt,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,6456922.2,641415.0
2101240176946,27/09/2024,2,0,2,1,Viljandi maakond,Viljandi vald,EI,Kokkupõrge,Kokkupõrge sõidukiga küljelt,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,6470367.0,595886.0
3100130079698,17/08/2013,3,1,3,4,Harju maakond,Saue vald,EI,Kokkupõrge,Kokkupõrge vastutuleva sõidukiga,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,6576388.5,533672.4
3100200669211,17/11/2020,2,0,1,1,Harju maakond,Tallinn,JAH,Muu liiklusõnnetus,Muu liiklusõnnetus,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,6587893.0,545206.0
3130150037444,08/06/2015,2,0,2,1,Ida-Viru maakond,Narva-Jõesuu linn,EI,Muu liiklusõnnetus,Muu liiklusõnnetus,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,6594004.0,733013.0
2101240050206,30/03/2024,3,0,2,2,Pärnu maakond,Pärnu linn,JAH,Kokkupõrge,Kokkupõrge sõidukiga küljelt,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,6473365.0,528810.0
3110150070051,24/04/2015,2,0,2,1,Harju maakond,Viimsi vald,EI,Kokkupõrge,Kokkupõrge sõidukiga küljelt,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,6596551.5,551238.7
2602120059424,07/06/2012,1,0,1,2,Jõgeva maakond,Jõgeva vald,EI,Ühesõidukiõnnetus,Sõiduki ümberpaiskumine teel,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,6513951.0,642404.0
3100210288353,30/05/2021,2,0,2,1,Jõgeva maakond,Põltsamaa vald,JAH,Kokkupõrge,Kokkupõrge sõidukiga küljelt,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,6503247.3,614942.6
3130150004099,19/01/2015,1,0,1,1,Ida-Viru maakond,Narva-Jõesuu linn,EI,Ühesõidukiõnnetus,Sõiduki teelt väljasõit,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6582724.6,722923.9
3140160003232,15/01/2016,3,0,2,1,Järva maakond,Türi vald,JAH,Jalakäijaõnnetus,Kokkupõrge jalakäijaga,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,6519432.0,582492.0
3100180036642,23/01/2018,2,0,1,1,Harju maakond,Tallinn,JAH,Jalakäijaõnnetus,Kokkupõrge jalakäijaga,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6587113.0,547151.0
3100130024434,30/04/2013,4,0,4,1,Harju maakond,Tallinn,JAH,Kokkupõrge,Kokkupõrge ees seisva sõidukiga,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,6593887.0,547628.0
3130160057963,10/08/2016,2,0,2,1,Harju maakond,Tallinn,JAH,Kokkupõrge,Kokkupõrge sõidukiga küljelt,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,6585284.0,539685.0
3130140046248,02/08/2014,1,0,2,1,Ida-Viru maakond,Kohtla-Järve linn,JAH,Muu liiklusõnnetus,Muu liiklusõnnetus,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,6582347.1,693604.6
3110140105955,01/08/2014,1,0,1,1,Harju maakond,Tallinn,JAH,Teadmata,Teadmata,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6591010.0,548896.0
3110140160869,07/11/2014,2,0,1,1,Harju maakond,Tallinn,JAH,Jalakäijaõnnetus,Kokkupõrge jalakäijaga,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6588850.0,543636.0
2302110290146,06/12/2011,2,0,1,1,Harju maakond,Tallinn,JAH,Jalakäijaõnnetus,Kokkupõrge jalakäijaga,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6586429.0,538155.0
